Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 4.538429 , 0.560654 , 3.234641 , 0.521689 , 0.546766 , 0.410068
