Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 9.676592 , 0.849407 , 5.259809 , 0.943370 , 0.341844 , 0.490079
