Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 3.642490 , 1.730908 , 1.634860 , 0.555261 , 1.391343 , 0.710798
