Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 5.553577 , 0.340970 , 8.122392 , 0.981900 , 0.227354 , 0.467825
