Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 2.078990 , 1.539566 , 1.230578 , 0.624211 , 1.481896 , 0.664230
