Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 1.663376 , 1.442315 , 5.165000 , 0.469630 , 1.340198 , 0.424469
