Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 4.476989 , 0.277616 , 7.106755 , 0.662528 , 0.248503 , 0.408917
