Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 24.015676 , 1.577915 , 28.064742 , 2.390336 , 0.978608 , 1.654648
