Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 1.090068 , 0.243545 , 0.382892 , 0.106574 , 0.152810 , 0.095927
