Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 0.143866 , 0.168156 , 0.121775 , 0.107263 , 0.157217 , 0.104797
