Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 0.275861 , 0.136929 , 0.769478 , 0.118607 , 0.116175 , 0.102279
