Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 0.293667 , 0.073531 , 0.356742 , 0.107750 , 0.074565 , 0.109414
