Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 0.905777 , 0.283705 , 0.198933 , 0.107670 , 0.195477 , 0.097245
