Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 0.212286 , 0.133729 , 1.143116 , 0.146186 , 0.129204 , 0.112534
