Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 0.131565 , 0.191609 , 0.110275 , 0.105714 , 0.181437 , 0.104540
