Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 0.683062 , 0.398638 , 0.650290 , 0.209192 , 0.370493 , 0.205978
