Speedup Report (T_ref/T_var): ref var = DGZ  ,  ,  ,  ,  ,  , 
Kernel       , DGZ   , DZG   , GDZ   , GZD   , ZDG   , ZGD  
Apps_LTIMES  , 1.000 , 1.754 , 0.228 , 1.669 , 1.926 , 2.157
