Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 1.120889 , 0.293694 , 2.550546 , 0.208178 , 0.226595 , 0.200731
