Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  , 
Kernel       , DGZ      , DZG      , GDZ      , GZD      , ZDG      , ZGD     
Apps_LTIMES  , 0.172544 , 0.319890 , 0.055498 , 0.261573 , 0.315137 , 0.264771
