Speedup Report (T_ref/T_var): ref var = DGZ  ,  ,  ,  ,  ,  , 
Kernel       , DGZ   , DZG   , GDZ   , GZD   , ZDG   , ZGD  
Apps_LTIMES  , 1.000 , 10.255 , 2.113 , 14.647 , 26.540 , 16.584
